Id,asm,bytes
1VWsRMXwKY6LgUkZnxpo,15777750,8270336
1Vd3xZnQl87fbhPoSYJ6,5917575,2078720
1WCXg8qEtJFITMilaf6k,6483328,683008
1WJXH29t4FmdcLBK5DNR,7885714,4810752
1WysH96E7LwIYafNrmO3,2778559,638464
1XKY6TxM2eICFymS4AsN,15932166,7780352
1XgEYavLi9R0fV8BxHS5,60971869,6117376
1XtkeS5VmHTrwaRGAzMh,8802273,950272
1YAFzJjOeKUCc7pubM9q,6894177,2271744
1YBJRhWOvlpHx79EMf2I,1021516,460288
1YIJUZv2wtS63gf9es8p,128502,8493056
1YSNBUsrXKc3hWq7IayR,183164,5330432
1YhJFKP0mIC5e6kD7iqS,208225,11329024
1YkSNHcbq4y0ofMpR93Z,34205306,8493056
1YnwQBXNIKPzcdGWxSA6,162539,8493056
1Z6W8ERe03jfg7oICwiF,3166564,668160
1Z9IPyxXu7q8VlLTRHNG,7171201,697856
1ZYtDkrdm9yVLpeU5cSJ,182432,8507904
1ZfKbU4HjtQIpoElzDTC,19463619,8493056
1aAwe4J9VHrsq8uEoZhf,4815051,1915392
1aDvVlWtPApk6EuKLdCG,1850129,994816
1aJLj5T8sUYbM2trvX4n,278170,8493056
1aVxjvl9Y5qNk8GbBsgE,166967,8493056
1awKqmMpQUblukHhBy7n,125766,8507904
1awXjkTQiJpCeDV7dL8m,5361808,979968
1bL4yiwCUvSOg7tBJudf,11641609,2331136
1bgW3y0fFDHBjdps5Jhe,180299,8493056
1bkniqgYzRMpZ2S5JBAQ,147508,8493056
1buWc2A0VeMrkNpohCPy,34284652,8493056
1cB6EdrmebFjAX3QHkS9,86173226,8537600
1cEKCiXn0hLVeSk2dDyW,2654259,623616
1cP8XiEvMd7tg3rJmnAj,127199,8507904
1cX2xrbYwzdaM4mWuoCl,39745713,4083200
1cbYnSz3otKJCkijqAWV,264182,8507904
1cdtwSyhmiekLoH7OUEs,5366745,2034176
1cgZSaQIy6UBTAqsdX9V,173154,8493056
1ckp5Ye83yzjIilWQCfm,7161445,1529344
1ctXu0GAOqj23STKWV7s,72913014,7097344
1d485UYC6qhXKrAcDJPZ,23286214,4691968
1d79vVgNkt4fMjQELaw3,5110746,2034176
1dFAk8YzcKO4RVmsaS9Z,34284425,8493056
1dJWqVSQnsAKBXNkgy6j,973531,460288
1dhuKsA0t2Dnf9qNQLjl,180043,8493056
1dxLT9no8t6fbykXEJiR,127146,8507904
1e4vEcCMmyGJ3wrPXTq8,16221814,8745472
1e8SrDV6mBgLUJQXOK2w,180065,8493056
1eAC0zqkIGHRBvm97P6i,97930649,9651200
1eCQkhvgDSFNXYLJbAdj,38213467,4370866
1eJx34l8pcAFvMuOwrjB,11208420,2197504
1eOaAY4fpV38LIdhxl95,3797874,489984
1el4qZPVwIXavrChcyGp,7473603,1276928
1esMpo6SAPHiTUGEb3Bt,1008034,460288
1ezc5qf2alj08CsSw7Er,994456,460288
1f0427Tk3POoeFMpG9IR,967509,460288
1fJVGN3On0l7kRohcF2E,1419143,445440
1fJqS7HUCEa6PYx0ZLc9,179888,8493056
1fMQAqC26xFJIgKpkrwS,147859,8507904
1fZPmkixLgY8KqnOQd5E,35522445,4355414
1gQDa4l9cNBbkO7n5IY0,6287788,1351168
1gYyAWCIEbGBJaMHL0k2,1067674,460288
1gaQlVW56mCk4NxrRhPw,964464,460288
1gtbK8Nhsx3ICnoD9BXY,275356,8493056
1gx83bLB4PSsYIKCTlZt,3680445,593920
1h0FDrPmV7gfCzs9Id43,738700,593920
1h7nkscUw5lDurHXPE20,4738670,1069056
1hAQV0ebMLSgy4ktpfoC,2531599,801792
1hK3zVxBGXmtTP6JlHwb,9861867,1959936
1hToAGU8YgHQxfVONLqJ,171215,8493056
1hcfvnSGMXEHU94egR3F,52927672,4736512
1her6tuVWjBkqZPUf8KR,1094492,623616
1hex2VAaHSC6lPv3ILOw,1061864,460288
1hfkVAzp9jybt7YKEBrF,34502610,4398706
1hvs5Z9VJaFmwSDnxi6u,180837,8507904
1hzZA7JPylptLbxKYOmI,7871912,816640
1i2SThtkCGEplHeoJxqI,9038196,3726848
1iFYGHfzdnCJRXA5uby9,187908,11329024
1iPIVbHFlw5Mcyn8D2Nu,5253461,1915392
1iTgmuEOkVaUnhClz2JL,5979877,1366016
1iWTJCzlSZgempU2xf04,136715,4558336
1iWpGIDVnJEaTHR8QSPL,171721,11329024
1ik3ncdBTYIJAgfmjpwz,4815047,1915392
1jVu03Y2ixQwsezOBXdn,123794,8507904
1jedHW3Pu0SGBqv4ytO8,11143935,1737216
1jex6QUgvfsViWcLJdX4,1054772,1054208
1jinhWv67o4ODebAw5Q2,178932,5300736
1juBrXlSObsai4No5MKL,8008164,4840448
1kfhXMSUYKtn7uciR6HV,178428,8493056
1kidbgV9v0BlxInTYfsJ,1059743,460288
1kouSC7XqwfbyQVWnGZg,22546595,3637760
1l5V2AwZS9ixLMmecCkp,4319197,1054208
1lWSeRJfOo0X9xqC67si,229114,11329024
1libdFwcBaLtXRCmMZGe,726747,475136
1loLEn48jqmNfpudgGXI,179716,8493056
1lvtjJOrfDVkE6IxaUsc,179402,8493056
1mCvIc0K8Gd3P5suXTRM,167260,8493056
1mStzMaQ8RUVBx7TkF4o,689715,534528
1mTVBq2nUDktewXxNH7W,804691,519680
1mZhRcBEeiGd0aDJw8CO,14312815,6473728
1mlhNbQOFU0VtAP8ZJBk,965517,460288
1nLqk0H5NYdR4OiJ6mob,177782,5300736
1nfCmTztiuIMUsr8Eo7b,169757,8493056
1nsIO2yMfHuVcFxY7Tlb,86780116,8522752
1nv9wldWsg0fU2hEcKb3,15461578,7691264
1nyRDJYtOrpTEI3CmGHf,96979943,9666048
1o2t0KwOIqHdhYCcPAfp,171953,8493056
1orTCt8q4V5B02mzRN9p,34837730,4458132
1otbAhISV0yQ7vF6zndx,2602596,1262080
1pCDZ6lLytxzQOKYXqe3,38530043,4370332
1pbue49Pjf0hxXSNlnmH,447563,178176
1pf8sevSo3OYJnhcZX6M,572181,979968
1pfyGlxvBcaMTNj3VgE9,8111673,816640
1pjg7bvn9oxqzCOPN2kZ,1031092,460288
1ptMdWPB4IvREzafL2S9,456124,489984
1q92fF8uKHitWlaIkXzQ,6927955,2212352
1qaYEkxde2fFuKv6SRsO,34284758,8493056
1qtPBkfg8NicIxdaOXGo,83994314,8270336
1r6oKe4cpzuBjOYIhEsL,34292810,8493056
1rCGTyze8Mqbtx49fQOu,137445,8507904
1rSPXYcLpO9HQWwGz8fi,126593,8507904
1rbXZBI9R3EleQDH74Sk,2297280,579072
1rc8uNR5MiqVm6Do0xSH,32400042,2895360
1roh5Aw0ELDKyeu6GkIt,7913925,4825600
1rpACyIiMJjE8mxc3NK4,34292206,8493056
1sBx73EF2kMvHGZtNfSK,9374767,1499648
1sOzen4EwI3a2UkSJmT5,1061552,460288
1sVJGxyIi5AYblaRtu4e,22715367,2078720
1smUAv6epFKI7kbR3u0G,2107690,683008
1soISvrO3ylkfmuaq2UG,4866940,534528
1sqBw5DpJaRkx4SlQdLY,6294363,1039360
1tBWqEHyDjQpKrGg5ulh,2271015,579072
1tO3IYLhvDx6CKoHamQb,12269192,2078720
1txR5rhb4MwNvXuPAFpz,13787647,6844928
1tzCLRxMuGS0yKI3lj8c,1068525,935424
1tzipfyUJACXjZYPBud5,8014972,786944
1u3PmQiD0bX6RcgoCNKe,20252598,3548672
1u3qTGiRvckQZW7dBY58,179800,8493056
1uCWzmkyoKRNPS4XHcnf,34169308,8493056
1uHZOdS3zTnrk8jXUQ2i,129344,8493056
1uL0bOdvywrYSTBphUZg,621679,1113600
1uNTL24yHl3EVFidSzUA,8554112,920576
1v5SAIfct9srqh7p8JHL,128932,8507904
1vQKJIkiBaTVxc5uYCZW,12852800,6280704
1vhszDdnUVgZ9M5kRYQx,176209,5300736
1vuJenm9cg2EtkNBwOUo,134602,8507904
1wf4Y2XaOmlyK8VNTDBn,54413714,6789558
1wzULSbfxGolZhD4XIAs,8466493,4810752
1x2u5Ws7tzFRAgyqoJBV,67025877,8077312
1x3vgOGJuyRpnhfU52m8,275463,8507904
1xGM8wcYTV4pQFhJBd2f,15882265,2553856
1xSW8f3MoVAKsjTCmE79,228539,11329024
1xVIAaOrkQePGlBLpMgs,128195,8507904
1xX6oSqvPDVs0AdlI3iB,10682892,1662976
1xhTCaBpdsUkSWNr4fg2,2728599,786944
1xiLno6Ef3PVlCT0kUde,177897,8493056
1xquodIbFvtDVp6ASGin,8864875,4840448
1yC7BzWHgtI2FibhQ0km,12108844,2331136
1yIvRAMqz0K6xXPBZfQ8,575102,1069056
1ym2nFJUvlZ4zAYBbwa7,16700530,7824896
1yx5iQYgClzaUEIPdLJF,275324,8507904
1zOQywEgDm4CquxkWrJd,16015427,2123264
1zP8Fh4ZWpELUrXB7Say,8937531,4810752
1zVtBw2rdTN9j7a4xZE0,1038034,460288
1zb0rkEtweXH7ABuqoM2,16582929,6310400
2037kCYJ5fZKPw4oDGX1,926583,534528
20loY7fRhmCsbSKctgqT,34285313,8493056
20oPR6DZCFTuXi3tqhev,27480829,2375680
21K8k3FDRwv5qbEWPaQl,180994,8493056
21ORx5nk8fcZH4eWDImo,6983325,5478912
21OaoipR7tqxzF4HQ9f0,34349521,4413646
21S5IzZvPWd0MQr9yoq4,138042090,13719552
21XVtgk6bMRdLWP4xoKs,1496589,1172992
21l6VM9tKEuCUhL7DjeY,769784,653312
21l6hcFemsiIapSqw8XO,12620301,2256896
23DYuzrdOnl7UFyCAtk5,276389,8507904
23L6M58iTRC4rNHlIFDy,30316456,4201984
23X8YxaVuUHGecPoCtlN,1163678,623616
23fQEb7B6W0lVDIA4Sw5,168276,8493056
23iLdjsJ6c01QNkrIRXD,20020177,9547264
24DYHUbwxidKLV05Genl,20147394,8923648
24NSkH5K03grqedBQM8T,226134,11329024
24YOX6UIvdmf0CD9PS1H,176333,8493056
250wWOtELFspbVRJAaNn,963394,460288
25JcvPNOIBXgSrAEtpUy,179918,5033472
25MVSaOYETk0ueIroJ1L,668258,519680
25jQ4xItcnbB6Hfo0E9T,10959762,1692672
25lw8j4Scgtk0LpQmdYB,13882261,6176768
25r7AlY4VJojhNEcOW6x,1797974,683008
2617zwnbHU3jrseQZim5,8523612,935424
26Apnq34hwrYEbvSUoMV,50935754,4543488
26GkX7dIghv0w38A9ZzF,12912239,6978560
26IcTMH970BwKz5nFbrU,147260,8507904
26ReFDsbVBn7JTrYv91g,124939,8507904
26mSoP1NGRYsyvqA5fbE,137808,8507904
26xuQtiVm9qcW0ErByXF,128864,8507904
279EOCqmnPGMfixzTuwJ,180192,8493056
27Efp5CXAwqtS8NkKHGW,15529105,8240640
27V4S1ncC3fj0gitGuDI,2085855,816640
27c0DulJmYsz8ajZULHC,3455864,534528
27fiQdcEXxeyWoV9qu8r,36527032,4266384
27o93DUCHcGPXdTxlNwg,146207,8507904
27sRSvhiI1wEBfnGMtUo,3668684,1083904
27wyEMFY6QlxGfzpZ3iq,1192359,579072
280npuOwNHdxPDVmAyLT,12638514,6043136
283STBsQaI7Pw9qf0tjy,948499,415744
28MbCkmwFWHNvBYTP3oe,8861738,4795904
28U1hRkQ6Yl57493ZdXD,171088,5033472
28k1chbvla3x9HorWNnO,4129276,1380864
28ndZemTJQNPv5rWl9Mq,8767262,935424
294DyEi30U6TVeFSrClm,7853433,4810752
295nPpgmDUkQw4TScqfh,972284,460288
29FZvBJyX0GbnaLAYeKw,170334,8493056
29Gyianow1P7Zl63JSDK,1499898,445440
29NR1zBEDCPM5xntsdlA,4240444,1469952
29VrODhT6jpK5fxnkaFu,170870,8493056
29WyrbfmNGFBVLoQhg8q,2197032,1425408
2A6SgLfdzGEopT7XcQhD,1096274,593920
2AHJPvRrMdu79hmoQWOK,179605,8493056
2AQpEOl4YqBjzMgcFe8a,11137621,1737216
2AiNV4msBIWd51whz9Xp,185950,5300736
2AkLpJEONXZSefoC0BgQ,7083060,1559040
2AloO4fCXKL9DnYdeQUP,7958732,772096
2AzTFLq1HeDJGPIh6d50,146774,8493056
2BWnr5UAQ43bEg8tKJ0y,109517254,9309696
2BcVLYAwvCqM37U6bkj9,704928,668160
2Bd4uWfoseKRLOF7ngE3,5292058,2925056
2CG9IWLp3BJcZNDVtFio,7324678,1247232
2CfJMa5HIn6D1d9EXbpe,4332754,638464
2DBKbxPnVCyiLzqAHU9c,2360093,1841152
2DbfJX4WgzP0R8BwrHyS,95923114,8329728
2DgdGoeOqlNtxMrTnEZP,81143508,8092160
2E8TYK3xVP6RAvItNej9,10079851,1603584
2ECqL8au6iS3jNJDoOdn,34161519,8493056
2ENGLoTqp5wy8YQcSUxK,93306856,9205760
2EQ7bhH8pDCsW45djNeR,179345,8493056
2EcxbOXKTpYwm0MfkJUz,127832,8507904
2EgZDWKnJV3Gz4TkIiYU,178187,8493056
2EkHfwNj5o7JcDq6UzuG,169732,8493056
2Ep7f84CvJDn9NwMHBPK,170943,11329024
2Eq3HXCP9O6JulmS0zY5,1075842,460288
2F5DOMVLNGfQKePHdwru,6383362,1395712
2F6ZfVCQRi3vrwcj4zxL,445265,475136
2FM7DbSIHweyXBx8UVNQ,24191335,5671936
2FfmJdWv6RrIjzYhaKZ1,180980,8493056
2FpVtbaHJWAG0ImwTzxU,5564264,712704
2GIqt8Rpx7uEHrWCdoNg,85976703,7513088
2GPmRJEgDjHqoT7YN9M5,227203,11329024
2GQfCOYtRbzWyov6rhIc,138040,8507904
2GjiEfvtJrInW9wOkU5e,964888,460288
2H0bSg5eIqnYLrNpsaAh,7536360,1410560
2H4xSOLEzJhKATZ5orni,18654334,8121856
2HAvl4QhqKBGu8cWedtY,9037804,4840448
2HNmJG5tcI7aXQsnuvpk,129933,8507904
2HO7PmwTKCZr3t4BYJVe,8867083,4810752
2HRQ1j0Dx3fv8Ad7n9rg,1709528,890880
2HesW5JxQNOGSIUubRzX,225518,445440
2HqSerDI4yG1WRxTbl8w,8158114,876032
2HtAZBTbmReIGCUkqfh6,180988,8493056
2IOMPurW3V9GQcbh08jE,177760,5300736
2ISirUkfPhltjXVQ86Ge,1099612,460288
2ITFtqynN5lOsP378RaC,34284750,8493056
2IUJrWpZ8tboCh6O7aqv,229929,11329024
2Ie0uQ5UtNfjKsizqSGD,8727946,4810752
2Ig4GdWcjlOLQ9YEz6aV,6819298,772096
2IyqEP09z683Sx5XWmao,169167,11329024
2Jfm9sAlG3DWCI0cpSYw,169745,8493056
2JfpcM9ACq4XatFLho8z,13880463,1187840
2JpSgz3vxQqm9H4EIRhV,141525316,14135296
2JpYoHqMfAI5jnlGDgFs,3245913,757248
2KukNP13McOI6AH0b8op,6640862,727552
2L5fIAXjYka3yrmJHswR,99762162,8641536
2L8T9IgSrJs7mlF5PueZ,5148909,816640
2L8o4lH63UGR1hPEnztQ,2131255,890880
2LEOmN89p57jGayvcXet,3654021,2004480
2LR1cT43f809ZG6KUd5l,2828325,3563520
2LeQVofH8Jl4da69AUxk,150196,8493056
2LfPBwRadN3TulW86pvO,1020867,460288
2M4c9artOHkgiC6dRjfX,17100650,9280000
2M9jHWhCOGBtY4Jbsvcy,2264767,786944
2MgFXNYimTJpIzKVE5wn,81512815,7973376
2N4ypbcWovSjYk0TiZQ8,169613,11329024
2NHmrIL6Gyut0hfQDACw,962355,460288
2NYAUVgtXPpbJzRQO7Cl,84917986,8552448
2NakDPd4GWEwzuHhTx5o,8873984,4810752
2NlbHE3LTPkmvV1COSJ4,97651122,9680896
2NvEQCbmDXczPtxO6MK0,71824603,7112192
2O8w7LMDfCgRhnvNuetV,106121700,10556928
2OZkNTqAJ8X61eK4pjhR,965165,460288
2Oc314s6WqFiIAd9yHN0,9930942,1588736
2PESUlOCzXpa46su0DeY,8252132,846336
2PFLzYNrp1d96DAVQlIk,839560,683008
2PKeuzXhpxc8MU7HZyIW,511604,504832
2POsRoLQDjVz89qgSpnY,137160574,13704704
2PyleKgax4UEbIQq1MLD,7123666,1202688
2Q3O0EUydTbhDIxVAztg,13858798,6651904
2Q94lEwIimV0z13xXNLY,185740,11329024
2QCUzf8vh6JL41dZmSNg,34288413,8493056
2QJ6Xc5LRmWZkdnVBtoM,74719593,7527936
2QSCLlPU3ZsVkXFenufD,168829,8493056
2QYaRbl5FupqTBEtMrif,8754051,4825600
2Qn5kEMv9rXOHBaVWsYf,1795659,712704
2QrbygLtTNwiOBfpoGCv,15448676,3296256
2RmXnKGVYksyxd89fTMU,2994805,668160
2Rn8XiSKtxyT6CvljuQO,3702557,757248
2RsBPMStVQNc7x3kgYde,1888568,1766912
2Ryi1HVUPdwNxuMebWOX,1155090,1128448
2SMiaYAztwhCREWfQlkq,38045699,4370390
2SRWXLQomgJyliq3G6BM,11645388,2331136
2SWx845krYqTjzQGstVZ,2863257,1425408
2SnRYbpqifxILdT4Wg9m,399687,2776576
2SofB197xJ3CKhuiIWVQ,99054732,8626688
2SuEocCLvdekmN1jJFzI,34805539,11744768
2T9zBqN60tJEQmOblyM8,1508356,876032
2TaBCxc4msyVU5YDRuOd,1151412,1128448
2Te7QKFCEJPy8wjB5Y6l,163566,8493056
2Tez8wVK95rGRuQ6BNvL,18313116,8834560
2Tlr63msziCjLuBtvZDa,271021,8493056
2TqmRPjbWf36enxUDGKQ,69460661,6859776
2TtDCQBqdnV314lNMxSk,270154,8493056
2UBy1ZDIiOxJHNnX35Mf,175852,5330432
2UCjXPzG97TAEsVghnlu,13823528,6874624
2UcBWPt6mf8dohDsYxOR,38037474,4385470
2UfwYHR03ZMokQgFAzqt,78770787,7958528
2VEsIiQxy5a60hwGAolT,34287055,8493056
2VHnal41dt9Ar0EhQSjZ,115098836,11462656
2VYOsEQDxLRHn0jIUzF9,172335,11329024
2VhINMP4oKmsnjZkY38U,3079954,623616
2VvzfnrS4LiIEgCYws1J,1924359,593920
2WBAlcgeu4zZbTNy713v,12294670,2331136
2WHevmqLEZAb5ug3I7DN,40730015,4172288
2WVTfRnNabH41C9dqzDB,172050,11329024
2WZUxR417IeGpiFkEYDu,2514495,905728
2WabDISz1fTxFnXvekm9,181560,8507904
2WkGMV9mKJrBAOZL5zdI,8730171,4825600
2WxJSgf0GbH69yBQt3E7,63091549,5612544
2X3tMeVL1QZ4WJmdqkUz,180204,8493056
2XL3TUHZNYkuvS0n5KpC,125841,8507904
2XiGfo95mCALRbu6KzVY,5032192,876032
2XnTALlRBbSxQjo4py58,207059,11329024
2XoqdSMTgrZKACjPynfW,160479,8493056
2Y8yNd7pfDX4l3qacwEk,183445,8507904
2Y8z5kBNOFot4rAVn3cK,17239983,8374272
2YNFrzjaecyUInXCDVmt,11579215,2331136
2YRS507CXWuiFkBefsvx,1122419,608768
2YiILGOvJNDhl8Acw1r3,959067,460288
2Z0Jfu1Pd8Mq7xXNSDct,165199,8493056
2ZI9SdMvc7WAXK03nPyu,7786193,816640
2ZNUOyAMv67lcYPoetkR,96129190,9309696
2ZPDI3tv7UdhkfRWu54L,12852560,2256896
2ZY5e4PHsEAvkziQGFR6,11715701,2331136
2ZkEC4YJ9vO1dHy3Nb68,6023822,1262080
2ZlLcMw4Vkim1pNYXj9v,185049,5300736
2Zlt5IE9yexj3QM7N6cP,1148344,400896
2ZoTE3iUtwFfuNAYlyOk,58026842,5820416
2aDRThoversxwf5BSlJj,71837876,7112192
2aF7KXAph6mJnM9IbENY,227852,11329024
2aHfrLhcPTj5GnFZXUCN,869751,3815936
2amRyMxPKTXJwibdWHu8,171532,8493056
2aqbztXhp0QDeABEGLrV,226760,11329024
2b8y9vDX0GjJnC5qtcom,51154403,4573184
2bGNC89glvMTi6ydPt1S,276193,8507904
2bZlmksaBHeNDVnf9PRx,1023266,460288
2bcyFiRa8zKBolCGZSvO,3281084,876032
2bdEFfrZnB04XGIDig3t,3509071,1930240
2bdnyMU3XQlIA5grPeZm,108012,430592
2bf65CdkZTUGXjzq9KNJ,16979648,7676416
2bwDkqs87r5IES13WLxM,225463,11329024
2cSHYRJ7p4jA3O8uM1qI,1030077,460288
2cSXHIY6r89uUvsZfqzE,1781338,697856
2cf8jvWxmkMu6s10zbqN,962793,460288
2cmq9yIzWOA8apYwRekT,228888,11329024
2ctFLBsIi5wEPAuXKxZv,34929929,4443284
2d1DA6k5BE0H3MzRXv7w,1416101,445440
2dEMyoGL3sIO8NVu1r4b,181893,8493056
2dHolcmQKIbU1hf43jF9,164483,8493056
2dqWPx6MhJZoY37vL1gT,1028596,460288
2e5P1iKzXugGRBFfOEnc,22903629,2093568
2eA8avWyDsI5h0Zrcl1g,169759,11329024
2eJq8SOvi1Bs4T9XNEj6,6489846,593920
2eSoCjQzDri3E0cuxUYb,2070285,712704
2ec5nrOmxDFqKTf3pYGA,60997829,5404672
2ed6iJbogAU8BIFKkQ4h,7582670,846336
2edniWaG7lVIHuAsN1MQ,1907366,1009664
2efsFypAKd1kBN9q8V6t,226919,11329024
2eqnSQrGfCXupwkDtIJ6,3779532,920576
2fBiOgkxcmrHRInXwVWP,180882,8493056
2fCDHQyzxRZgsY5PWLEr,126587,8507904
2fCaW87gq1DlA4voSUjG,2024619,1306624
2fGKSL70vMkXTuDg4FtE,8072243,3474432
2fJyCR49hpGrWIZ7F6tH,35132032,4399126
2fl8q7dsoC1PwApx6QNg,900233,1737216
2flIW834uQtoPkaBsJxY,4643686,876032
2fmDnKjO0Ev1VYc4MhPs,127555,8507904
2fsOxnz0hDMp6Qt17PoN,18171583,7795200
2g4C03AeqoZR6ctiF1Qr,918206,237568
2g9xU7Md0IsoLb5f4QPR,6306698,593920
2gMFLJAaNEkx7oWRwl54,36234569,4296176
2gUPy7nNQD4Fjkv69ose,34305976,8493056
2gXZWDA3VeTPr1I7pjYa,8932708,4810752
2gwSoct3BzRUvajVeCLu,171681,5033472
2h8eQTGO59HyJ64WtIVL,180365,8493056
2hTrdmFwQlPRMXUcyA3E,5105664,2464768
2hbQu5mW4CPsyTgieHOr,135010,8507904
2hwAeJRIM54fmCEaYdbn,143406,4513792
2hziOB94QdKyeqAXo8pM,4834379,905728
2i5N9Ftj3xoySflKzbAC,6446167,2182656
2iJ4HWSj08ndUBFZqTa7,228138,11329024
2iKeU7DIk9Rdyf4hc8vr,10033843,2568704
2iXg1l78rZEW5YVRJyv6,34303204,8493056
2icwOdb5xCshnIvMXfy4,1641693,252416
2ipXFC47Umax9kQfgcTe,27545644,2390528
2j4t9uRGXVnsH8hxEZi7,3242186,1247232
2j6bnlrCgNW9cvm0KIMH,108656236,9487872
2jA0Zpk5aetMqrz6nswK,262334,8507904
2jHV3wyk5aDGBs9SFCvW,1833838,742400
2jSxktyUYeWKChNocI04,4569993,876032
2jf7mkt8YCUM3AriKVas,182043,8493056
2kKae4J5IY6LWtTv3bc1,10982340,1722368
2kS0UbYlHrFLP1EGwM3C,176511,8493056
2kjJp4LQZsyxwquaB7WA,132569807,13244416
2lUahz5WrDpB6ejTcYtL,35306380,4443342
2lv0CPzQVLwtcAKZT1FB,39976693,6444032
2mBVr9lk6YuoNQH4AxvT,4740004,549376
2mNqMtbkL87il4gXBPHY,34197115,8493056
2mQdWY1BRCsIZTPGAlSc,180149,8493056
2mQdaBHoJEe5UI7ZAlzF,1296859,1425408
2mYSX6J9Dd5lkpLuNMc8,12321827,2331136
2mZqzjspRt5Xy4B9f03L,264061,8507904
2mr4LP5vBhsUguRCNlyV,168566,8493056
2mxSawkpOF5oK4gJGqTV,127156,8507904
2mxzRY0nGXtkb45lDrqC,179722,8507904
2mypfAUu04n7R1PBMLZq,14324499,7141888
2n8uBGd0wsYvgz4UfH59,1115271,608768
2nBdD7s8Kklrtvm3zSow,34786139,3073536
2nNeZpSmwzACDiljoXM0,12105874,2331136
2nTuJ7exWyqDzEIc0SY8,181210,8507904
2naY3OZxS1g8HTqE07ew,60961318,5374976
2nqWjb58uFIORHeyCrkY,170524,8493056
2nr0GTSxN4zKobZqwpy6,5633487,727552
2o9qPQI3SL0ZV7wirTAO,34184865,8493056
2oHOw4StzEV0hiKq3ByD,9446608,1915392
2oM4SOUtRKpCVxlXEmeN,148297,8493056
2oMjFb1UfIym9ZgxDPqG,188627,5285888
2oNr9HV0ZTJXay81AFDt,171587,8493056
2oPaLFU6SQDdZ45Wu0EB,1778809,816640
2oUnGI7b6Cr93eESp0mB,32720885,6562816
2oUq3FLziRydvHSXM7na,4803901,1069056
2obDBHNAI89aSGFfnYZP,170112,11329024
2ondxDIwf4si7URbH1ZJ,5526853,3043840
2oyTpmYF4tSuBH9kXQc7,1013261,801792
2p9Dqri6aAzO5yVhQSLX,1279788,1143296
2pBx4KMDEatfyGFwoqTO,4197205,831488
2pNwfLHYoKcWBzimErGS,1022242,460288
2pYN8FCaQDlyRA7xOWsP,178850,8493056
2pdHWrsICS6VPXhfyEwl,88269800,8582144
2pwjzv6eGEb8QmHPfxSc,10494074,1202688
2pyCH3bsa08OgiokhEYJ,5667719,1009664
2q4R1FecArLBQfzSw9H7,262371,8507904
2qAtoGOuMQZdmH3y7bEY,1347213,5374976
2qJP9B5QlxeDECIVzLo4,35004410,4413554
2qSURceVYgQEhOFAdPXC,6913924,861184
2qTFb1xySrO5Z0UBlhRi,4257760,994816
2qX9uPmI5pM8cowCHOJb,11030894,1737216
2qZrQoxyYDeadjIp3mSH,1400333,1351168
2qgetG9lN5EZdfQXH4a8,11248198,1989632
2qk8R3jeQvKzsMp0iGT1,59525707,5330432
2qpZmcvFs4LCBNi9IX6H,8812471,979968
2quKIVYh3WUe9fs4FNDL,41510838,4201984
2r058PRy9dg4IL3xEn6k,116051268,11462656
2r0EQuyUfz1k9BhPgpvO,34286653,8493056
2r0UYLcKCxnRovpj5dlQ,7175263,5478912
2r45O3Hczp6togVfAJBI,271873,8493056
2rRK7lxiQhSD4B6a9uEI,52254597,4632576
2rYVwIn9AyDjRPBXu7H3,147186,8507904
2riyIFwQHLl3GnakxJEj,29671645,5211648
2ro1jNXETKMPhbUzdelp,1107530,608768
2rvzoQwniG6SRm1ybZ7C,1018298,460288
2s8QiutzMXLBcIlyHwkG,166440,8493056
2sHzcQk5T1UExobShRmF,106480718,9220608
2sf3AQd9MjP1xcLFRYyo,88337037,8686080
2sv7DuVoamrNGYISKzxP,2179783,1143296
2tb9hEeGUao8nTrIplZJ,18637531,8641536
2tqQkycVPSxIRGuW3wnh,8777413,4810752
2u4RQPDJzrflTwqI0taY,177834,8493056
2u7gO3U9chnEMfbP5oaF,17118041,8537600
2u9mZjidrEhnAN76Jb8K,4284554,831488
2uKJ96CnsBpH7LqWVOTD,692425,668160
2uPwGIAmqLodYFnNWBa0,8065166,846336
2uRxGAsyiWeOE7apNgvh,18041311,8017920
2uwHk0ITbfVelsUgRt7o,5624619,1217536
2v1WwXSQbf3RrN4eTG8l,186277,5300736
2v5AchX1bsjnKpGg6Vdm,10718905,1217536
2v8l9FWbJZg4G7MCNB6r,8897717,4810752
2vAZ5dpB7hzci0V9EmnP,1042534,460288
2vN1Rihuanrg6UZoQqxV,10444472,2034176
2vQgFHCYq9wfb8GOV70B,79959038,7943680
2vdQBJI8twlfn3grNmsj,989054,460288
2vfzAkDRd5PYmSwVqWx7,18564790,9383936
2vzlFiPL03STnwtDhoCU,4166422,683008
2w9vSPLphY6jDmQlX3yb,13593020,2123264
2wCPm7giSGuRejqFU0BN,38095029,4371608
2wIHgZMUrG4JBNf7ovxQ,181822,8493056
2wZdP0yYzleC73s5WG1m,23218466,2152960
2woOYK65vEk9LXrjDxmS,19955461,9547264
2wxRyP0giXLMC4daDunr,11155951,5924352
2wyvEnXdNFbxaAWr1Dok,1970518,1291776
2xBS6FcCR4MfrW1idQpq,547176,1039360
2xCQWIzZGDP9fTbidlqc,71899190,6325248
2xQalME3fIsHzjc7Zo6w,170040,11329024
2xXOy0GfquKYWIpsPa3n,4587019,1395712
