Id,asm,bytes,Class
1Q7DXjLweHO9EokGNWiI,147543,8493056,3
1QHbFGR3qcur6aWZw0Jk,204589,11329024,3
1QTsYc7DZ2VxmfJFUXhN,964567,460288,8
1QuMnTw8zc3oWLSZ4KXt,177732,5300736,7
1QwaNAKMEpI9kb0oYzuJ,172492,8493056,3
1R0pmNFb5znDi6aTVeZt,9013869,3741696,6
1RKde4WYoA7c5N8lEHtv,714034,534528,1
1RX4GxMFoCJUDvslqBaP,44550509,4409856,2
1RZ8lSpEKcjaUru5k6Jb,185162,8507904,3
1Rr0hWX8Qz6nm3IgYLuF,3223100,1514496,1
1RyBhpeVSJd96rZkEI7w,59521647,5330432,9
1S48g5NjfO0arVmqcoU2,1458238,445440,8
1S9ui2XqltCJAOGUPw7v,4149787,638464,4
1SFK4QHeDoOz3AMJ6bfh,170627,8493056,3
1SH4t9y0IAoE8QP5NvXp,843054,519680,1
1SVleInitNjxByvsFbdm,62990111,5597696,9
1Skcwz5YxWihMqIyt30X,5369445,2004480,6
1T0BWPoJVtNFzsycKhlr,22829601,2078720,6
1T3m7BMCLXpu9JjyKH8R,2434826,593920,2
1TKPznCeQg9cHYflavwb,1834734,623616,1
1TLN456WuaqCsDr9pv0z,13099593,7023104,2
1TVNfZcvR09FtU2aPdxK,271413,8493056,3
1TanJreGOmNDozP5WQ62,270877,8493056,3
1TieqSEpxIa6BmcGFsvM,1060952,564224,1
1UE8oOGSuImQZxeXLyK0,167688,8493056,3
1UJIV2ntdkuWgzvFr4pm,13921148,6815232,2
1UTZYe5EDXVz7qvomI4h,32375873,3281408,2
1Ue6El4YDMXcVmBsqkoF,972396,460288,8
1UfOQcbmP40I298aeCpJ,5436150,2999296,6
1V2h8lnzeGiuxmHR9k5Q,34306592,8493056,3
1V7jotm35ZqeHdGcTrPD,275586,8507904,3
1VDamNFKYErzIjbfxRh2,207430,11329024,3
1VMhvfCS30zbeFK4UZxL,147999,8493056,3
1VOdRYq8jv3wtGMTWZ4a,34287449,8493056,3
1VWsRMXwKY6LgUkZnxpo,15777750,8270336,2
1Vd3xZnQl87fbhPoSYJ6,5917575,2078720,2
1WCXg8qEtJFITMilaf6k,6483328,683008,6
1WJXH29t4FmdcLBK5DNR,7885714,4810752,9
1WysH96E7LwIYafNrmO3,2778559,638464,2
1XKY6TxM2eICFymS4AsN,15932166,7780352,2
1XgEYavLi9R0fV8BxHS5,60971869,6117376,2
1XtkeS5VmHTrwaRGAzMh,8802273,950272,9
1YAFzJjOeKUCc7pubM9q,6894177,2271744,9
1YBJRhWOvlpHx79EMf2I,1021516,460288,8
1YIJUZv2wtS63gf9es8p,128502,8493056,3
1YSNBUsrXKc3hWq7IayR,183164,5330432,7
1YhJFKP0mIC5e6kD7iqS,208225,11329024,3
1YkSNHcbq4y0ofMpR93Z,34205306,8493056,3
1YnwQBXNIKPzcdGWxSA6,162539,8493056,3
1Z6W8ERe03jfg7oICwiF,3166564,668160,2
1Z9IPyxXu7q8VlLTRHNG,7171201,697856,9
1ZYtDkrdm9yVLpeU5cSJ,182432,8507904,3
1ZfKbU4HjtQIpoElzDTC,19463619,8493056,2
1aAwe4J9VHrsq8uEoZhf,4815051,1915392,1
1aDvVlWtPApk6EuKLdCG,1850129,994816,6
1aJLj5T8sUYbM2trvX4n,278170,8493056,3
1aVxjvl9Y5qNk8GbBsgE,166967,8493056,3
1awKqmMpQUblukHhBy7n,125766,8507904,3
1awXjkTQiJpCeDV7dL8m,5361808,979968,2
1bL4yiwCUvSOg7tBJudf,11641609,2331136,4
1bgW3y0fFDHBjdps5Jhe,180299,8493056,3
1bkniqgYzRMpZ2S5JBAQ,147508,8493056,3
1buWc2A0VeMrkNpohCPy,34284652,8493056,3
1cB6EdrmebFjAX3QHkS9,86173226,8537600,2
1cEKCiXn0hLVeSk2dDyW,2654259,623616,2
1cP8XiEvMd7tg3rJmnAj,127199,8507904,3
1cX2xrbYwzdaM4mWuoCl,39745713,4083200,2
1cbYnSz3otKJCkijqAWV,264182,8507904,3
1cdtwSyhmiekLoH7OUEs,5366745,2034176,6
1cgZSaQIy6UBTAqsdX9V,173154,8493056,3
1ckp5Ye83yzjIilWQCfm,7161445,1529344,1
1ctXu0GAOqj23STKWV7s,72913014,7097344,2
1d485UYC6qhXKrAcDJPZ,23286214,4691968,1
1d79vVgNkt4fMjQELaw3,5110746,2034176,6
1dFAk8YzcKO4RVmsaS9Z,34284425,8493056,3
1dJWqVSQnsAKBXNkgy6j,973531,460288,8
1dhuKsA0t2Dnf9qNQLjl,180043,8493056,3
1dxLT9no8t6fbykXEJiR,127146,8507904,3
1e4vEcCMmyGJ3wrPXTq8,16221814,8745472,2
1e8SrDV6mBgLUJQXOK2w,180065,8493056,3
1eAC0zqkIGHRBvm97P6i,97930649,9651200,2
1eCQkhvgDSFNXYLJbAdj,38213467,4370866,2
1eJx34l8pcAFvMuOwrjB,11208420,2197504,1
1eOaAY4fpV38LIdhxl95,3797874,489984,4
1el4qZPVwIXavrChcyGp,7473603,1276928,2
1esMpo6SAPHiTUGEb3Bt,1008034,460288,8
1ezc5qf2alj08CsSw7Er,994456,460288,8
1f0427Tk3POoeFMpG9IR,967509,460288,8
1fJVGN3On0l7kRohcF2E,1419143,445440,8
1fJqS7HUCEa6PYx0ZLc9,179888,8493056,3
1fMQAqC26xFJIgKpkrwS,147859,8507904,3
1fZPmkixLgY8KqnOQd5E,35522445,4355414,2
1gQDa4l9cNBbkO7n5IY0,6287788,1351168,1
1gYyAWCIEbGBJaMHL0k2,1067674,460288,8
1gaQlVW56mCk4NxrRhPw,964464,460288,8
1gtbK8Nhsx3ICnoD9BXY,275356,8493056,3
1gx83bLB4PSsYIKCTlZt,3680445,593920,4
1h0FDrPmV7gfCzs9Id43,738700,593920,1
1h7nkscUw5lDurHXPE20,4738670,1069056,6
1hAQV0ebMLSgy4ktpfoC,2531599,801792,8
1hK3zVxBGXmtTP6JlHwb,9861867,1959936,1
1hToAGU8YgHQxfVONLqJ,171215,8493056,3
1hcfvnSGMXEHU94egR3F,52927672,4736512,9
1her6tuVWjBkqZPUf8KR,1094492,623616,1
1hex2VAaHSC6lPv3ILOw,1061864,460288,8
1hfkVAzp9jybt7YKEBrF,34502610,4398706,2
1hvs5Z9VJaFmwSDnxi6u,180837,8507904,3
1hzZA7JPylptLbxKYOmI,7871912,816640,9
1i2SThtkCGEplHeoJxqI,9038196,3726848,6
1iFYGHfzdnCJRXA5uby9,187908,11329024,3
1iPIVbHFlw5Mcyn8D2Nu,5253461,1915392,2
1iTgmuEOkVaUnhClz2JL,5979877,1366016,8
1iWTJCzlSZgempU2xf04,136715,4558336,7
1iWpGIDVnJEaTHR8QSPL,171721,11329024,3
1ik3ncdBTYIJAgfmjpwz,4815047,1915392,1
1jVu03Y2ixQwsezOBXdn,123794,8507904,3
1jedHW3Pu0SGBqv4ytO8,11143935,1737216,2
1jex6QUgvfsViWcLJdX4,1054772,1054208,8
1jinhWv67o4ODebAw5Q2,178932,5300736,7
1juBrXlSObsai4No5MKL,8008164,4840448,9
1kfhXMSUYKtn7uciR6HV,178428,8493056,3
1kidbgV9v0BlxInTYfsJ,1059743,460288,8
1kouSC7XqwfbyQVWnGZg,22546595,3637760,1
1l5V2AwZS9ixLMmecCkp,4319197,1054208,1
1lWSeRJfOo0X9xqC67si,229114,11329024,3
1libdFwcBaLtXRCmMZGe,726747,475136,1
1loLEn48jqmNfpudgGXI,179716,8493056,3
1lvtjJOrfDVkE6IxaUsc,179402,8493056,3
1mCvIc0K8Gd3P5suXTRM,167260,8493056,3
1mStzMaQ8RUVBx7TkF4o,689715,534528,1
1mTVBq2nUDktewXxNH7W,804691,519680,1
1mZhRcBEeiGd0aDJw8CO,14312815,6473728,2
1mlhNbQOFU0VtAP8ZJBk,965517,460288,8
1nLqk0H5NYdR4OiJ6mob,177782,5300736,7
1nfCmTztiuIMUsr8Eo7b,169757,8493056,3
1nsIO2yMfHuVcFxY7Tlb,86780116,8522752,2
1nv9wldWsg0fU2hEcKb3,15461578,7691264,2
1nyRDJYtOrpTEI3CmGHf,96979943,9666048,2
1o2t0KwOIqHdhYCcPAfp,171953,8493056,3
1orTCt8q4V5B02mzRN9p,34837730,4458132,2
1otbAhISV0yQ7vF6zndx,2602596,1262080,8
1pCDZ6lLytxzQOKYXqe3,38530043,4370332,2
1pbue49Pjf0hxXSNlnmH,447563,178176,2
1pf8sevSo3OYJnhcZX6M,572181,979968,1
1pfyGlxvBcaMTNj3VgE9,8111673,816640,9
1pjg7bvn9oxqzCOPN2kZ,1031092,460288,8
1ptMdWPB4IvREzafL2S9,456124,489984,1
1q92fF8uKHitWlaIkXzQ,6927955,2212352,1
1qaYEkxde2fFuKv6SRsO,34284758,8493056,3
1qtPBkfg8NicIxdaOXGo,83994314,8270336,2
1r6oKe4cpzuBjOYIhEsL,34292810,8493056,3
1rCGTyze8Mqbtx49fQOu,137445,8507904,3
1rSPXYcLpO9HQWwGz8fi,126593,8507904,3
1rbXZBI9R3EleQDH74Sk,2297280,579072,2
1rc8uNR5MiqVm6Do0xSH,32400042,2895360,6
1roh5Aw0ELDKyeu6GkIt,7913925,4825600,9
1rpACyIiMJjE8mxc3NK4,34292206,8493056,3
1sBx73EF2kMvHGZtNfSK,9374767,1499648,2
1sOzen4EwI3a2UkSJmT5,1061552,460288,8
1sVJGxyIi5AYblaRtu4e,22715367,2078720,6
1smUAv6epFKI7kbR3u0G,2107690,683008,1
1soISvrO3ylkfmuaq2UG,4866940,534528,9
1sqBw5DpJaRkx4SlQdLY,6294363,1039360,2
1tBWqEHyDjQpKrGg5ulh,2271015,579072,2
1tO3IYLhvDx6CKoHamQb,12269192,2078720,1
1txR5rhb4MwNvXuPAFpz,13787647,6844928,2
1tzCLRxMuGS0yKI3lj8c,1068525,935424,1
1tzipfyUJACXjZYPBud5,8014972,786944,9
1u3PmQiD0bX6RcgoCNKe,20252598,3548672,1
1u3qTGiRvckQZW7dBY58,179800,8493056,3
1uCWzmkyoKRNPS4XHcnf,34169308,8493056,3
1uHZOdS3zTnrk8jXUQ2i,129344,8493056,3
1uL0bOdvywrYSTBphUZg,621679,1113600,8
1uNTL24yHl3EVFidSzUA,8554112,920576,9
1v5SAIfct9srqh7p8JHL,128932,8507904,3
1vQKJIkiBaTVxc5uYCZW,12852800,6280704,2
1vhszDdnUVgZ9M5kRYQx,176209,5300736,7
1vuJenm9cg2EtkNBwOUo,134602,8507904,3
1wf4Y2XaOmlyK8VNTDBn,54413714,6789558,2
1wzULSbfxGolZhD4XIAs,8466493,4810752,9
1x2u5Ws7tzFRAgyqoJBV,67025877,8077312,2
1x3vgOGJuyRpnhfU52m8,275463,8507904,3
1xGM8wcYTV4pQFhJBd2f,15882265,2553856,1
1xSW8f3MoVAKsjTCmE79,228539,11329024,3
1xVIAaOrkQePGlBLpMgs,128195,8507904,3
1xX6oSqvPDVs0AdlI3iB,10682892,1662976,2
1xhTCaBpdsUkSWNr4fg2,2728599,786944,1
1xiLno6Ef3PVlCT0kUde,177897,8493056,3
1xquodIbFvtDVp6ASGin,8864875,4840448,9
1yC7BzWHgtI2FibhQ0km,12108844,2331136,4
1yIvRAMqz0K6xXPBZfQ8,575102,1069056,6
1ym2nFJUvlZ4zAYBbwa7,16700530,7824896,2
1yx5iQYgClzaUEIPdLJF,275324,8507904,3
1zOQywEgDm4CquxkWrJd,16015427,2123264,6
1zP8Fh4ZWpELUrXB7Say,8937531,4810752,9
1zVtBw2rdTN9j7a4xZE0,1038034,460288,8
1zb0rkEtweXH7ABuqoM2,16582929,6310400,1
2037kCYJ5fZKPw4oDGX1,926583,534528,1
20loY7fRhmCsbSKctgqT,34285313,8493056,3
20oPR6DZCFTuXi3tqhev,27480829,2375680,2
21K8k3FDRwv5qbEWPaQl,180994,8493056,3
21ORx5nk8fcZH4eWDImo,6983325,5478912,7
21OaoipR7tqxzF4HQ9f0,34349521,4413646,2
21S5IzZvPWd0MQr9yoq4,138042090,13719552,2
21XVtgk6bMRdLWP4xoKs,1496589,1172992,8
21l6VM9tKEuCUhL7DjeY,769784,653312,6
21l6hcFemsiIapSqw8XO,12620301,2256896,1
23DYuzrdOnl7UFyCAtk5,276389,8507904,3
23L6M58iTRC4rNHlIFDy,30316456,4201984,1
23X8YxaVuUHGecPoCtlN,1163678,623616,1
23fQEb7B6W0lVDIA4Sw5,168276,8493056,3
23iLdjsJ6c01QNkrIRXD,20020177,9547264,2
24DYHUbwxidKLV05Genl,20147394,8923648,2
24NSkH5K03grqedBQM8T,226134,11329024,3
24YOX6UIvdmf0CD9PS1H,176333,8493056,3
250wWOtELFspbVRJAaNn,963394,460288,8
25JcvPNOIBXgSrAEtpUy,179918,5033472,7
25MVSaOYETk0ueIroJ1L,668258,519680,1
25jQ4xItcnbB6Hfo0E9T,10959762,1692672,2
25lw8j4Scgtk0LpQmdYB,13882261,6176768,2
25r7AlY4VJojhNEcOW6x,1797974,683008,1
2617zwnbHU3jrseQZim5,8523612,935424,9
26Apnq34hwrYEbvSUoMV,50935754,4543488,9
26GkX7dIghv0w38A9ZzF,12912239,6978560,2
26IcTMH970BwKz5nFbrU,147260,8507904,3
26ReFDsbVBn7JTrYv91g,124939,8507904,3
26mSoP1NGRYsyvqA5fbE,137808,8507904,3
26xuQtiVm9qcW0ErByXF,128864,8507904,3
279EOCqmnPGMfixzTuwJ,180192,8493056,3
27Efp5CXAwqtS8NkKHGW,15529105,8240640,2
27V4S1ncC3fj0gitGuDI,2085855,816640,6
27c0DulJmYsz8ajZULHC,3455864,534528,6
27fiQdcEXxeyWoV9qu8r,36527032,4266384,2
27o93DUCHcGPXdTxlNwg,146207,8507904,3
27sRSvhiI1wEBfnGMtUo,3668684,1083904,8
27wyEMFY6QlxGfzpZ3iq,1192359,579072,1
280npuOwNHdxPDVmAyLT,12638514,6043136,2
283STBsQaI7Pw9qf0tjy,948499,415744,2
28MbCkmwFWHNvBYTP3oe,8861738,4795904,9
28U1hRkQ6Yl57493ZdXD,171088,5033472,7
28k1chbvla3x9HorWNnO,4129276,1380864,1
28ndZemTJQNPv5rWl9Mq,8767262,935424,9
294DyEi30U6TVeFSrClm,7853433,4810752,9
295nPpgmDUkQw4TScqfh,972284,460288,8
29FZvBJyX0GbnaLAYeKw,170334,8493056,3
29Gyianow1P7Zl63JSDK,1499898,445440,8
29NR1zBEDCPM5xntsdlA,4240444,1469952,1
29VrODhT6jpK5fxnkaFu,170870,8493056,3
29WyrbfmNGFBVLoQhg8q,2197032,1425408,8
2A6SgLfdzGEopT7XcQhD,1096274,593920,1
2AHJPvRrMdu79hmoQWOK,179605,8493056,3
2AQpEOl4YqBjzMgcFe8a,11137621,1737216,2
2AiNV4msBIWd51whz9Xp,185950,5300736,7
2AkLpJEONXZSefoC0BgQ,7083060,1559040,1
2AloO4fCXKL9DnYdeQUP,7958732,772096,9
2AzTFLq1HeDJGPIh6d50,146774,8493056,3
2BWnr5UAQ43bEg8tKJ0y,109517254,9309696,2
2BcVLYAwvCqM37U6bkj9,704928,668160,1
2Bd4uWfoseKRLOF7ngE3,5292058,2925056,6
2CG9IWLp3BJcZNDVtFio,7324678,1247232,2
2CfJMa5HIn6D1d9EXbpe,4332754,638464,4
2DBKbxPnVCyiLzqAHU9c,2360093,1841152,1
2DbfJX4WgzP0R8BwrHyS,95923114,8329728,2
2DgdGoeOqlNtxMrTnEZP,81143508,8092160,2
2E8TYK3xVP6RAvItNej9,10079851,1603584,2
2ECqL8au6iS3jNJDoOdn,34161519,8493056,3
2ENGLoTqp5wy8YQcSUxK,93306856,9205760,2
2EQ7bhH8pDCsW45djNeR,179345,8493056,3
2EcxbOXKTpYwm0MfkJUz,127832,8507904,3
2EgZDWKnJV3Gz4TkIiYU,178187,8493056,3
2EkHfwNj5o7JcDq6UzuG,169732,8493056,3
2Ep7f84CvJDn9NwMHBPK,170943,11329024,3
2Eq3HXCP9O6JulmS0zY5,1075842,460288,8
2F5DOMVLNGfQKePHdwru,6383362,1395712,1
2F6ZfVCQRi3vrwcj4zxL,445265,475136,1
2FM7DbSIHweyXBx8UVNQ,24191335,5671936,1
2FfmJdWv6RrIjzYhaKZ1,180980,8493056,3
2FpVtbaHJWAG0ImwTzxU,5564264,712704,6
2GIqt8Rpx7uEHrWCdoNg,85976703,7513088,2
2GPmRJEgDjHqoT7YN9M5,227203,11329024,3
2GQfCOYtRbzWyov6rhIc,138040,8507904,3
2GjiEfvtJrInW9wOkU5e,964888,460288,8
2H0bSg5eIqnYLrNpsaAh,7536360,1410560,1
2H4xSOLEzJhKATZ5orni,18654334,8121856,2
2HAvl4QhqKBGu8cWedtY,9037804,4840448,9
2HNmJG5tcI7aXQsnuvpk,129933,8507904,3
2HO7PmwTKCZr3t4BYJVe,8867083,4810752,9
2HRQ1j0Dx3fv8Ad7n9rg,1709528,890880,8
2HesW5JxQNOGSIUubRzX,225518,445440,1
2HqSerDI4yG1WRxTbl8w,8158114,876032,9
2HtAZBTbmReIGCUkqfh6,180988,8493056,3
2IOMPurW3V9GQcbh08jE,177760,5300736,7
2ISirUkfPhltjXVQ86Ge,1099612,460288,8
2ITFtqynN5lOsP378RaC,34284750,8493056,3
2IUJrWpZ8tboCh6O7aqv,229929,11329024,3
2Ie0uQ5UtNfjKsizqSGD,8727946,4810752,9
2Ig4GdWcjlOLQ9YEz6aV,6819298,772096,9
2IyqEP09z683Sx5XWmao,169167,11329024,3
2Jfm9sAlG3DWCI0cpSYw,169745,8493056,3
2JfpcM9ACq4XatFLho8z,13880463,1187840,6
2JpSgz3vxQqm9H4EIRhV,141525316,14135296,2
2JpYoHqMfAI5jnlGDgFs,3245913,757248,1
2KukNP13McOI6AH0b8op,6640862,727552,9
2L5fIAXjYka3yrmJHswR,99762162,8641536,2
2L8T9IgSrJs7mlF5PueZ,5148909,816640,8
2L8o4lH63UGR1hPEnztQ,2131255,890880,1
2LEOmN89p57jGayvcXet,3654021,2004480,6
2LR1cT43f809ZG6KUd5l,2828325,3563520,8
2LeQVofH8Jl4da69AUxk,150196,8493056,3
2LfPBwRadN3TulW86pvO,1020867,460288,8
2M4c9artOHkgiC6dRjfX,17100650,9280000,2
2M9jHWhCOGBtY4Jbsvcy,2264767,786944,1
2MgFXNYimTJpIzKVE5wn,81512815,7973376,2
2N4ypbcWovSjYk0TiZQ8,169613,11329024,3
2NHmrIL6Gyut0hfQDACw,962355,460288,8
2NYAUVgtXPpbJzRQO7Cl,84917986,8552448,2
2NakDPd4GWEwzuHhTx5o,8873984,4810752,9
2NlbHE3LTPkmvV1COSJ4,97651122,9680896,2
2NvEQCbmDXczPtxO6MK0,71824603,7112192,2
2O8w7LMDfCgRhnvNuetV,106121700,10556928,2
2OZkNTqAJ8X61eK4pjhR,965165,460288,8
2Oc314s6WqFiIAd9yHN0,9930942,1588736,2
2PESUlOCzXpa46su0DeY,8252132,846336,9
2PFLzYNrp1d96DAVQlIk,839560,683008,1
2PKeuzXhpxc8MU7HZyIW,511604,504832,1
2POsRoLQDjVz89qgSpnY,137160574,13704704,2
2PyleKgax4UEbIQq1MLD,7123666,1202688,2
2Q3O0EUydTbhDIxVAztg,13858798,6651904,2
2Q94lEwIimV0z13xXNLY,185740,11329024,3
2QCUzf8vh6JL41dZmSNg,34288413,8493056,3
2QJ6Xc5LRmWZkdnVBtoM,74719593,7527936,2
2QSCLlPU3ZsVkXFenufD,168829,8493056,3
2QYaRbl5FupqTBEtMrif,8754051,4825600,9
2Qn5kEMv9rXOHBaVWsYf,1795659,712704,1
2QrbygLtTNwiOBfpoGCv,15448676,3296256,1
2RmXnKGVYksyxd89fTMU,2994805,668160,2
2Rn8XiSKtxyT6CvljuQO,3702557,757248,2
2RsBPMStVQNc7x3kgYde,1888568,1766912,1
2Ryi1HVUPdwNxuMebWOX,1155090,1128448,8
2SMiaYAztwhCREWfQlkq,38045699,4370390,2
2SRWXLQomgJyliq3G6BM,11645388,2331136,4
2SWx845krYqTjzQGstVZ,2863257,1425408,8
2SnRYbpqifxILdT4Wg9m,399687,2776576,1
2SofB197xJ3CKhuiIWVQ,99054732,8626688,2
2SuEocCLvdekmN1jJFzI,34805539,11744768,9
2T9zBqN60tJEQmOblyM8,1508356,876032,1
2TaBCxc4msyVU5YDRuOd,1151412,1128448,8
2Te7QKFCEJPy8wjB5Y6l,163566,8493056,3
2Tez8wVK95rGRuQ6BNvL,18313116,8834560,2
2Tlr63msziCjLuBtvZDa,271021,8493056,3
2TqmRPjbWf36enxUDGKQ,69460661,6859776,2
2TtDCQBqdnV314lNMxSk,270154,8493056,3
2UBy1ZDIiOxJHNnX35Mf,175852,5330432,7
2UCjXPzG97TAEsVghnlu,13823528,6874624,2
2UcBWPt6mf8dohDsYxOR,38037474,4385470,2
2UfwYHR03ZMokQgFAzqt,78770787,7958528,2
2VEsIiQxy5a60hwGAolT,34287055,8493056,3
2VHnal41dt9Ar0EhQSjZ,115098836,11462656,2
2VYOsEQDxLRHn0jIUzF9,172335,11329024,3
2VhINMP4oKmsnjZkY38U,3079954,623616,4
2VvzfnrS4LiIEgCYws1J,1924359,593920,8
2WBAlcgeu4zZbTNy713v,12294670,2331136,4
2WHevmqLEZAb5ug3I7DN,40730015,4172288,2
2WVTfRnNabH41C9dqzDB,172050,11329024,3
2WZUxR417IeGpiFkEYDu,2514495,905728,1
2WabDISz1fTxFnXvekm9,181560,8507904,3
2WkGMV9mKJrBAOZL5zdI,8730171,4825600,9
2WxJSgf0GbH69yBQt3E7,63091549,5612544,9
2X3tMeVL1QZ4WJmdqkUz,180204,8493056,3
2XL3TUHZNYkuvS0n5KpC,125841,8507904,3
2XiGfo95mCALRbu6KzVY,5032192,876032,4
2XnTALlRBbSxQjo4py58,207059,11329024,3
2XoqdSMTgrZKACjPynfW,160479,8493056,3
2Y8yNd7pfDX4l3qacwEk,183445,8507904,3
2Y8z5kBNOFot4rAVn3cK,17239983,8374272,2
2YNFrzjaecyUInXCDVmt,11579215,2331136,4
2YRS507CXWuiFkBefsvx,1122419,608768,9
2YiILGOvJNDhl8Acw1r3,959067,460288,8
2Z0Jfu1Pd8Mq7xXNSDct,165199,8493056,3
2ZI9SdMvc7WAXK03nPyu,7786193,816640,9
2ZNUOyAMv67lcYPoetkR,96129190,9309696,2
2ZPDI3tv7UdhkfRWu54L,12852560,2256896,1
2ZY5e4PHsEAvkziQGFR6,11715701,2331136,4
2ZkEC4YJ9vO1dHy3Nb68,6023822,1262080,1
2ZlLcMw4Vkim1pNYXj9v,185049,5300736,7
2Zlt5IE9yexj3QM7N6cP,1148344,400896,2
2ZoTE3iUtwFfuNAYlyOk,58026842,5820416,2
2aDRThoversxwf5BSlJj,71837876,7112192,2
2aF7KXAph6mJnM9IbENY,227852,11329024,3
2aHfrLhcPTj5GnFZXUCN,869751,3815936,5
2amRyMxPKTXJwibdWHu8,171532,8493056,3
2aqbztXhp0QDeABEGLrV,226760,11329024,3
2b8y9vDX0GjJnC5qtcom,51154403,4573184,9
2bGNC89glvMTi6ydPt1S,276193,8507904,3
2bZlmksaBHeNDVnf9PRx,1023266,460288,8
2bcyFiRa8zKBolCGZSvO,3281084,876032,1
2bdEFfrZnB04XGIDig3t,3509071,1930240,6
2bdnyMU3XQlIA5grPeZm,108012,430592,1
2bf65CdkZTUGXjzq9KNJ,16979648,7676416,2
2bwDkqs87r5IES13WLxM,225463,11329024,3
2cSHYRJ7p4jA3O8uM1qI,1030077,460288,8
2cSXHIY6r89uUvsZfqzE,1781338,697856,6
2cf8jvWxmkMu6s10zbqN,962793,460288,8
2cmq9yIzWOA8apYwRekT,228888,11329024,3
2ctFLBsIi5wEPAuXKxZv,34929929,4443284,2
2d1DA6k5BE0H3MzRXv7w,1416101,445440,8
2dEMyoGL3sIO8NVu1r4b,181893,8493056,3
2dHolcmQKIbU1hf43jF9,164483,8493056,3
2dqWPx6MhJZoY37vL1gT,1028596,460288,8
2e5P1iKzXugGRBFfOEnc,22903629,2093568,6
2eA8avWyDsI5h0Zrcl1g,169759,11329024,3
2eJq8SOvi1Bs4T9XNEj6,6489846,593920,6
2eSoCjQzDri3E0cuxUYb,2070285,712704,1
2ec5nrOmxDFqKTf3pYGA,60997829,5404672,9
2ed6iJbogAU8BIFKkQ4h,7582670,846336,9
2edniWaG7lVIHuAsN1MQ,1907366,1009664,1
2efsFypAKd1kBN9q8V6t,226919,11329024,3
2eqnSQrGfCXupwkDtIJ6,3779532,920576,1
2fBiOgkxcmrHRInXwVWP,180882,8493056,3
2fCDHQyzxRZgsY5PWLEr,126587,8507904,3
2fCaW87gq1DlA4voSUjG,2024619,1306624,8
2fGKSL70vMkXTuDg4FtE,8072243,3474432,2
2fJyCR49hpGrWIZ7F6tH,35132032,4399126,2
2fl8q7dsoC1PwApx6QNg,900233,1737216,1
2flIW834uQtoPkaBsJxY,4643686,876032,2
2fmDnKjO0Ev1VYc4MhPs,127555,8507904,3
2fsOxnz0hDMp6Qt17PoN,18171583,7795200,2
2g4C03AeqoZR6ctiF1Qr,918206,237568,4
2g9xU7Md0IsoLb5f4QPR,6306698,593920,6
2gMFLJAaNEkx7oWRwl54,36234569,4296176,2
2gUPy7nNQD4Fjkv69ose,34305976,8493056,3
2gXZWDA3VeTPr1I7pjYa,8932708,4810752,9
2gwSoct3BzRUvajVeCLu,171681,5033472,7
2h8eQTGO59HyJ64WtIVL,180365,8493056,3
2hTrdmFwQlPRMXUcyA3E,5105664,2464768,2
2hbQu5mW4CPsyTgieHOr,135010,8507904,3
2hwAeJRIM54fmCEaYdbn,143406,4513792,7
2hziOB94QdKyeqAXo8pM,4834379,905728,2
2i5N9Ftj3xoySflKzbAC,6446167,2182656,9
2iJ4HWSj08ndUBFZqTa7,228138,11329024,3
2iKeU7DIk9Rdyf4hc8vr,10033843,2568704,1
2iXg1l78rZEW5YVRJyv6,34303204,8493056,3
2icwOdb5xCshnIvMXfy4,1641693,252416,4
2ipXFC47Umax9kQfgcTe,27545644,2390528,2
2j4t9uRGXVnsH8hxEZi7,3242186,1247232,6
2j6bnlrCgNW9cvm0KIMH,108656236,9487872,2
2jA0Zpk5aetMqrz6nswK,262334,8507904,3
2jHV3wyk5aDGBs9SFCvW,1833838,742400,6
2jSxktyUYeWKChNocI04,4569993,876032,2
2jf7mkt8YCUM3AriKVas,182043,8493056,3
2kKae4J5IY6LWtTv3bc1,10982340,1722368,2
2kS0UbYlHrFLP1EGwM3C,176511,8493056,3
2kjJp4LQZsyxwquaB7WA,132569807,13244416,2
2lUahz5WrDpB6ejTcYtL,35306380,4443342,2
2lv0CPzQVLwtcAKZT1FB,39976693,6444032,1
2mBVr9lk6YuoNQH4AxvT,4740004,549376,6
2mNqMtbkL87il4gXBPHY,34197115,8493056,3
2mQdWY1BRCsIZTPGAlSc,180149,8493056,3
2mQdaBHoJEe5UI7ZAlzF,1296859,1425408,8
2mYSX6J9Dd5lkpLuNMc8,12321827,2331136,4
2mZqzjspRt5Xy4B9f03L,264061,8507904,3
2mr4LP5vBhsUguRCNlyV,168566,8493056,3
2mxSawkpOF5oK4gJGqTV,127156,8507904,3
2mxzRY0nGXtkb45lDrqC,179722,8507904,3
2mypfAUu04n7R1PBMLZq,14324499,7141888,2
2n8uBGd0wsYvgz4UfH59,1115271,608768,9
2nBdD7s8Kklrtvm3zSow,34786139,3073536,9
2nNeZpSmwzACDiljoXM0,12105874,2331136,4
2nTuJ7exWyqDzEIc0SY8,181210,8507904,3
2naY3OZxS1g8HTqE07ew,60961318,5374976,9
2nqWjb58uFIORHeyCrkY,170524,8493056,3
2nr0GTSxN4zKobZqwpy6,5633487,727552,6
2o9qPQI3SL0ZV7wirTAO,34184865,8493056,3
2oHOw4StzEV0hiKq3ByD,9446608,1915392,1
